Project ID;Naam;Omschrijving;Opmerking;Rubrieken;Eerste publicatiedatum;Laatste publicatiedatum;Gemuteerd op;Plan;Referentienummer;Aanbestedingsdatum;Verwachte gunningsdatum;Startdatum;Opleverdatum;Bouwfase;Raming;Ramingbedrag;Duurzame eigenschappen;Sloopwerk uitgevoerd;Reden stoppen project;Reden vertraging project;Adres;Toevoeging huisnummer;Postcode;Wijk/buurt;Plaats;Provincie;Land;Externe link;Bouwtype;Aantal bouwlagen van;Aantal bouwlagen t/m;Oppervlakte;Inhoud;BAG Pand ID;BAG Verblijfsobject ID;Organisatie - Organisatie ID;Organisatie - Naam;Organisatie - Website;Organisatie - LinkedIn;Organisatie - Twitter;Organisatie - Kvk-nummer;Organisatie - Vestigingsnummer;Organisatie - Telefoon;Organisatie - Fax;Organisatie - E-mail;Organisatie - Rol;Organisatie - Adresregel 1;Organisatie - Nummer;Organisatie - Adresregel 2;Organisatie - Postcode;Organisatie - Plaats;Organisatie - Postadres Adresregel 1;Organisatie - Postadres Nummer;Organisatie - Postadres Adresregel 2;Organisatie - Postadres Postcode;Organisatie - Postadres Plaats;Organisatie - Contact achternaam;Organisatie - Contact tussenvoegsel;Organisatie - Contact voornaam;Organisatie - Contact initialen;Organisatie - Contact functie;Organisatie - Contact geslacht;Organisatie - Werken Enkelvoudig onderhands;Organisatie - Werken Meervoudig onderhands;Organisatie - Werken Nationale aan-bestedings-procedures;Organisatie - Werken Europese aan-bestedings-procedures;Organisatie - Leveringen Enkelvoudig onderhands;Organisatie - Leveringen Meervoudig onderhands;Organisatie - Leveringen Nationale aan-bestedings-procedures;Organisatie - Leveringen Europese aan-bestedings-procedures;Organisatie - Diensten Enkelvoudig onderhands;Organisatie - Diensten Meervoudig onderhands;Organisatie - Diensten Nationale aan-bestedings-procedures;Organisatie - Diensten Europese aan-bestedings-procedures;Organisatie - Minimaal aantal uit te nodigen leveranciers Enkelvoudig onderhands;Organisatie - Minimaal aantal uit te nodigen leveranciers Meervoudig onderhands;Organisatie - Minimaal aantal uit te nodigen leveranciers Nationale aan-bestedings-procedures;Organisatie - Minimaal aantal uit te nodigen leveranciers Europese aan-bestedings-procedures;Organisatie - Opmerking;Taak - Vervaldatum;Taak - Prioriteit;Taak - Onderwerp;Taak - Omschrijving;Taak - Voltooid;Taak - Eigenaar;Gebouwcode;Bouwmethode;Soort woningen;Aantal woningen;Type woning;Type dak
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;131662;Jan Metz adviserend architect / stedenbouwkundige;www.janmetz.nl ;;twitter.com/irJMetz;50667688;000021002037;06-22410948;;janmetz@rieg.nu;Stedenbouwkundige;Frederik van Eedenplein;17;;5611 KT;EINDHOVEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;9252;Gemeente Noordwijk;www.noordwijk.nl;www.linkedin.com/company/municipality-of-noordwijk;twitter.com/noordwijkzh;27363416;000002409690;071-3660000;;gemeente@noordwijk.nl;Adviseur;Voorstraat;42;;2201 HW;Noordwijk;Postbus;298;;2200 AG;Noordwijk;;;;;;;< 50.000;50.000 - 1.500.000;1.500.000 - 5.548.000;> 5.548.000;< 25.000;25.000 - 120.000;120.000 - 221.000;> 221.000;< 25.000;25.000 - 120.000;120.000 - 221.000;> 221.000;1;3;geen limiet;3-mei;;;;;;;;;;;;;
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;58906;Stichting Woon- & Zorgcentrum Groot;www.groothoogwaak.nl;;;41165322;000023597941;071-3688888;;;Opdrachtgever;Groot Hoogwaak;1;;2202 TG;NOORDWIJK ZH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;81770;Mondria Advies;www.mondria-advies.nl;www.linkedin.com/company/mondria-advies-ijsselmuiden;twitter.com/MondriaAdvies;05065225;000016351029;038-3336525;;info@mondria-advies.nl;Adviseur;Dorpsweg;4;;8271 BM;IJSSELMUIDEN;;;;;;Mels;;Arjan;A.;Projectleider;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;508;Kolpa Architekten BV;www.kolpa-architekten.nl;;;24286755;000018228070;010-4817144;;info@kolpa-architecten.nl;Architect;Strevelsweg;700-406;;3083 AS;Rotterdam;;;;;;Schell;;;;;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;577;Bogor Projectontwikkeling BV;www.bogor-projectontwikkeling.nl;www.linkedin.com/company/bogor-projectontwikkeling-b-v/;;11044956;000018746896;0183-640034;;info@bogor.nl;Projectontwikkelaar;Spijksedijk;20L;;4207 GN;GORINCHEM;;;;;;Ballegooijen;van;Jan Willem;J.W.;;Man;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;133772;Ravestein Bouwmanagement;www.ravesteinbouwmanagement.nl;www.linkedin.com/company/ravestein-bouwmanagement;;30273461;000012898295;0348-448803;;info@ravesteinbouwmanagement.nl;Bouwmanagement;Utrechtsestraatweg;36;;3445 AS;WOERDEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Martijn Blok;;;;;;;;;;;;
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Martijn Blok;;;;;;;;;;;;
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Martijn Blok;;;;;;;;;;;;
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Martijn Blok;;;;;;;;;;;;
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;woningen met gemeens.voorz.;Slopen;;50;;
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;woonzorgcomplexen;Nieuwbouw;;;;
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;woontorens/flats;Nieuwbouw;;59;;
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;woningen met gemeens.voorz.;Nieuwbouw;;53;;
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;parkeerterreinen;Aanleggen;;;;
245178;Appartementencomplexen;Bouwen, na sloop zorgappartementen,  2 appartementencomplexen met in totaal 112 appartementen (gebouwen zijn verbonden) / ondergrondse parkeergarage met 180 parkeerplaatsen aan de Groot Hoogwaak / Wantveld op het terrein van zorginstelling  'Groot Hoogwaak'. Er komt 1 appartementencomplex met  53 zorgappartementen en 1 appartementencomplex met 59 vrije sector huur- en koopappartementen. Het project ligt stil. Startdatum is n.n.b.;;Wonen, Gezondheidszorg, Grond-, Weg-, en Waterbouw en energie, Winkels en parkeren;13-5-2013;8-11-2023;8-11-2023;;;;;1-6-2024;2-12-2025;Ontwerp;5.000.000 - 9.999.999;9.500.000;;Nee;;Plannen worden opnieuw bekeken.;Groot Hoogwaak 1;;2202 TG;;Noordwijk;Zuid-Holland;Nederland;;;4;8;9500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;parkeergarages;Nieuwbouw;;;;
532681;Woningen;Bouwen 39 koopwoningen (8 starterswoningen / 17 royale rijwoningen / 10 drie-onder-een-kapwoningen / 4 twee-onder-een-kapwoningen) / 22 huurappartementen en bebo's  / 16 huurwoningen (Maasdelta) aan de Planetenlaan / Neptunusstraat. Plan 'Stella Nova'. Fase 2. Duurzaam project: BENG / zonnepanelen / warmtepomp met vloerverwarming en -koeling / isolatie / warmteterugwinning. De koophuizen zijn opgeleverd. De huurwoningen worden eind 2023 opgeleverd. De appartementen worden Q2 2024 opgeleverd. Architect stelt geen prijs op acquisitie.;;Wonen;12-6-2020;8-11-2023;9-11-2023;Stella Nova fase 2;;;;27-2-2023;6-5-2024;Uitvoering;10.000.000 - 49.999.999;11.500.000;Warmtepomp, Zonnepanelen, LED;Ja;;;Planetenlaan 300;;3204 BR;Sterrenkwartier;Spijkenisse;Zuid-Holland;Nederland;https://www.stellanova-spijkenisse.nl/;;5;;6500;;1930010000211887;1930010000211887;3722;Maasdelta Spijkenisse;www.maasdelta.nl;www.linkedin.com/company/maasdelta;twitter.com/maasdeltagroep;24218464;000015357325;0181-603703;;spijkenisse@maasdelta.nl;Woningbouwcorporatie;Thorbeckelaan;82e;;3201 WK;Spijkenisse;Postbus;34;;3200 AA;Spijkenisse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
532681;Woningen;Bouwen 39 koopwoningen (8 starterswoningen / 17 royale rijwoningen / 10 drie-onder-een-kapwoningen / 4 twee-onder-een-kapwoningen) / 22 huurappartementen en bebo's  / 16 huurwoningen (Maasdelta) aan de Planetenlaan / Neptunusstraat. Plan 'Stella Nova'. Fase 2. Duurzaam project: BENG / zonnepanelen / warmtepomp met vloerverwarming en -koeling / isolatie / warmteterugwinning. De koophuizen zijn opgeleverd. De huurwoningen worden eind 2023 opgeleverd. De appartementen worden Q2 2024 opgeleverd. Architect stelt geen prijs op acquisitie.;;Wonen;12-6-2020;8-11-2023;9-11-2023;Stella Nova fase 2;;;;27-2-2023;6-5-2024;Uitvoering;10.000.000 - 49.999.999;11.500.000;Warmtepomp, Zonnepanelen, LED;Ja;;;Planetenlaan 300;;3204 BR;Sterrenkwartier;Spijkenisse;Zuid-Holland;Nederland;https://www.stellanova-spijkenisse.nl/;;5;;6500;;1930010000211887;1930010000211887;10526;ABB Ontwikkeling B.V;www.abbbouwgroep.nl;https://www.linkedin.com/company/abbbouwgroep/;twitter.com/abbbouwgroep;24321645;000020000561;0184-495495;;info@abbbouwgroep.nl;Projectontwikkelaar;Molendijk;160;;3361 ER;SLIEDRECHT;Postbus;88;;3360 AB;SLIEDRECHT;Luijken;;Amy;A.;Project Manager;Vrouw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
532681;Woningen;Bouwen 39 koopwoningen (8 starterswoningen / 17 royale rijwoningen / 10 drie-onder-een-kapwoningen / 4 twee-onder-een-kapwoningen) / 22 huurappartementen en bebo's  / 16 huurwoningen (Maasdelta) aan de Planetenlaan / Neptunusstraat. Plan 'Stella Nova'. Fase 2. Duurzaam project: BENG / zonnepanelen / warmtepomp met vloerverwarming en -koeling / isolatie / warmteterugwinning. De koophuizen zijn opgeleverd. De huurwoningen worden eind 2023 opgeleverd. De appartementen worden Q2 2024 opgeleverd. Architect stelt geen prijs op acquisitie.;;Wonen;12-6-2020;8-11-2023;9-11-2023;Stella Nova fase 2;;;;27-2-2023;6-5-2024;Uitvoering;10.000.000 - 49.999.999;11.500.000;Warmtepomp, Zonnepanelen, LED;Ja;;;Planetenlaan 300;;3204 BR;Sterrenkwartier;Spijkenisse;Zuid-Holland;Nederland;https://www.stellanova-spijkenisse.nl/;;5;;6500;;1930010000211887;1930010000211887;682;Steenhuis Bukman Architekten BV;www.steenhuisbukman.nl;https://www.linkedin.com/company/steenhuis-bukman-architecten/;twitter.com/SteenhuisBukman;27242081;000017891825;015-2146668;;info@steenhuisbukman.nl;Architect;Oude Delft;49;;2611 BC;Delft;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
532681;Woningen;Bouwen 39 koopwoningen (8 starterswoningen / 17 royale rijwoningen / 10 drie-onder-een-kapwoningen / 4 twee-onder-een-kapwoningen) / 22 huurappartementen en bebo's  / 16 huurwoningen (Maasdelta) aan de Planetenlaan / Neptunusstraat. Plan 'Stella Nova'. Fase 2. Duurzaam project: BENG / zonnepanelen / warmtepomp met vloerverwarming en -koeling / isolatie / warmteterugwinning. De koophuizen zijn opgeleverd. De huurwoningen worden eind 2023 opgeleverd. De appartementen worden Q2 2024 opgeleverd. Architect stelt geen prijs op acquisitie.;;Wonen;12-6-2020;8-11-2023;9-11-2023;Stella Nova fase 2;;;;27-2-2023;6-5-2024;Uitvoering;10.000.000 - 49.999.999;11.500.000;Warmtepomp, Zonnepanelen, LED;Ja;;;Planetenlaan 300;;3204 BR;Sterrenkwartier;Spijkenisse;Zuid-Holland;Nederland;https://www.stellanova-spijkenisse.nl/;;5;;6500;;1930010000211887;1930010000211887;4906;ABB Bouwgroep B.V;www.abbbouwgroep.nl;https://www.linkedin.com/company/abbbouwgroep/;twitter.com/abbbouwgroep;32064366;000017723183;0184-495495;;info@abbbouwgroep.nl;Hoofdaannemer;Molendijk;160;;3361 ER;Sliedrecht;Postbus;88;;3360 AB;Sliedrecht;Pater;;Carola;C.;Project Manager;Vrouw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
532681;Woningen;Bouwen 39 koopwoningen (8 starterswoningen / 17 royale rijwoningen / 10 drie-onder-een-kapwoningen / 4 twee-onder-een-kapwoningen) / 22 huurappartementen en bebo's  / 16 huurwoningen (Maasdelta) aan de Planetenlaan / Neptunusstraat. Plan 'Stella Nova'. Fase 2. Duurzaam project: BENG / zonnepanelen / warmtepomp met vloerverwarming en -koeling / isolatie / warmteterugwinning. De koophuizen zijn opgeleverd. De huurwoningen worden eind 2023 opgeleverd. De appartementen worden Q2 2024 opgeleverd. Architect stelt geen prijs op acquisitie.;;Wonen;12-6-2020;8-11-2023;9-11-2023;Stella Nova fase 2;;;;27-2-2023;6-5-2024;Uitvoering;10.000.000 - 49.999.999;11.500.000;Warmtepomp, Zonnepanelen, LED;Ja;;;Planetenlaan 300;;3204 BR;Sterrenkwartier;Spijkenisse;Zuid-Holland;Nederland;https://www.stellanova-spijkenisse.nl/;;5;;6500;;1930010000211887;1930010000211887;258889;4E-Advies;www.4e-advies.nl;;;5,33102E+11;000023193174;0619-462777;;info@4E-Advies.nl;Installatietechnisch adviseur;Roos;24;;2925 XH;KRIMPEN AAN DEN IJSSEL;Roos;24;;2925 XH;KRIMPEN AAN DEN IJSSEL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
